enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_major_city
9047,city_103,0.7598603893704947,Other,1,no_enrollment,3,STEM,1.5,0,Unknown,>4,1,1
6694,city_16,0.6798889241982279,Female,1,no_enrollment,3,STEM,1.2,0,Pvt Ltd,>4,0,1
17793,city_74,-1.9671665730038015,Unknow,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,>4,0,0
32857,city_16,0.6798889241982279,Male,1,no_enrollment,2,Unknown,-0.,8,Pvt Ltd,1,0,1
26325,city_21,-1.607294979728601,Male,0,Unknown,0,Unknown,-1.,0,Unknown,never,0,0
20907,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,-0.,0,Unknown,2,2,1
12617,city_90,-1.0155061374538275,Unknow,1,no_enrollment,2,Unknown,0.1,1,Pvt Ltd,2,0,0
24295,city_105,-0.24778007180006614,Male,1,no_enrollment,4,STEM,-0.,4,Pvt Ltd,2,0,0
32409,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,5,NGO,1,0,0
16713,city_103,0.7598603893704947,Male,1,no_enrollment,3,Arts,0.4,3,Pvt Ltd,>4,0,1
4863,city_107,-2.454992510554628,Male,0,Full time course,2,Unknown,-1.,0,Pvt Ltd,never,0,0
13274,city_101,-2.1351066498655618,Male,1,no_enrollment,2,Unknown,-1.,0,Unknown,never,0,0
12462,city_21,-1.607294979728601,Male,1,Unknown,3,STEM,-1.,3,Pvt Ltd,1,-1,0
8524,city_83,0.7838518289221739,Unknow,1,no_enrollment,3,STEM,1.4,4,Funded Startup,1,0,1
21728,city_57,0.32801447744025397,Male,1,no_enrollment,4,STEM,-0.,4,Unknown,1,0,0
20577,city_21,-1.607294979728601,Female,0,Full time course,2,Unknown,-1.,8,Pvt Ltd,never,0,0
3407,city_128,-2.383018191899588,Unknow,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,1,-1,0
27184,city_28,0.9118061731978017,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,3,0,1
28845,city_39,0.5839231659915077,Male,1,no_enrollment,3,STEM,0.5,5,Public Sector,1,0,0
2851,city_102,-0.16780860662779934,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,4,0,0
485,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,0.2,0,Unknown,1,2,1
7207,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,0.4,4,Pvt Ltd,1,0,1
9005,city_21,-1.607294979728601,Male,0,no_enrollment,4,STEM,-0.,4,Pvt Ltd,>4,2,0
4532,city_67,0.24004586575076048,Male,1,no_enrollment,2,Unknown,-1.,4,Funded Startup,1,-1,0
23235,city_103,0.7598603893704947,Male,1,no_enrollment,5,STEM,1.5,1,Public Sector,>4,0,1
5403,city_67,0.24004586575076048,Male,0,no_enrollment,2,Unknown,-0.,0,Pvt Ltd,never,1,0
8232,city_103,0.7598603893704947,Male,1,no_enrollment,3,Arts,1.0,3,Pvt Ltd,3,0,1
40,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,0.1,7,Pvt Ltd,never,0,0
8991,city_160,0.7598603893704947,Male,0,Full time course,3,STEM,-1.,0,Unknown,1,0,1
28620,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,never,0,1
16355,city_21,-1.607294979728601,Female,1,no_enrollment,4,STEM,-0.,8,Pvt Ltd,1,0,0
18340,city_21,-1.607294979728601,Female,1,Full time course,3,STEM,-0.,0,Public Sector,1,1,0
5138,city_19,-1.1434604817294534,Male,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
12391,city_99,0.7198746567843612,Unknow,0,Full time course,2,Unknown,-1.,0,Unknown,,0,1
15550,city_16,0.6798889241982279,Male,1,Full time course,2,Unknown,-1.,3,Pvt Ltd,1,0,1
27155,city_16,0.6798889241982279,Unknow,0,Unknown,1,Unknown,1.5,0,Unknown,never,1,1
19883,city_23,0.5919203125087344,Female,1,no_enrollment,3,STEM,-1.,0,Unknown,2,0,0
25140,city_65,-0.1838028996622527,Unknow,1,Part time course,3,STEM,-0.,0,Unknown,2,0,0
27463,city_10,0.5599317264398277,Unknow,0,no_enrollment,4,STEM,1.5,4,Pvt Ltd,2,0,0
23894,city_73,-0.5676659324891333,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,never,0,0
18285,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,STEM,0.2,3,Pvt Ltd,3,0,1
25415,city_102,-0.16780860662779934,Male,1,Part time course,3,STEM,1.5,0,Unknown,1,0,0
9894,city_102,-0.16780860662779934,Male,1,no_enrollment,3,Humanities,-1.,1,Pvt Ltd,1,0,0
15242,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,>4,0,1
8485,city_40,-0.3917287091101473,Male,0,Full time course,3,STEM,-0.,0,Unknown,2,0,0
11982,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,0.8,3,Unknown,never,0,0
28370,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,1,0,1
17047,city_103,0.7598603893704947,Unknow,0,no_enrollment,0,Unknown,1.5,5,Unknown,2,0,1
24941,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-0.,3,Pvt Ltd,1,0,0
28936,city_90,-1.0155061374538275,Male,1,no_enrollment,3,STEM,0.2,1,Unknown,,0,0
9562,city_73,-0.5676659324891333,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,1,1,0
30061,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,-1.,0,Funded Startup,1,0,1
2718,city_11,-2.199083822003374,Male,1,no_enrollment,3,STEM,-0.,3,Funded Startup,1,0,0
24681,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,6,Public Sector,>4,2,1
16210,city_73,-0.5676659324891333,Male,1,no_enrollment,4,STEM,-0.,4,Funded Startup,1,0,0
1517,city_103,0.7598603893704947,Male,0,Full time course,3,STEM,-0.,8,Pvt Ltd,1,0,1
29475,city_103,0.7598603893704947,Male,0,Full time course,2,Unknown,-0.,5,NGO,1,-1,1
32233,city_11,-2.199083822003374,Unknow,0,no_enrollment,3,STEM,-1.,0,Unknown,never,0,0
26601,city_16,0.6798889241982279,Male,1,no_enrollment,3,Humanities,1.5,0,Unknown,1,0,1
22457,city_21,-1.607294979728601,Unknow,1,Unknown,3,STEM,-0.,4,Unknown,1,0,0
30759,city_74,-1.9671665730038015,Male,0,no_enrollment,3,Other,-1.,0,NGO,1,1,0
27417,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,>4,0,1
18983,city_16,0.6798889241982279,Male,0,Full time course,3,STEM,-1.,0,Pvt Ltd,1,0,1
32085,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,6,Unknown,2,0,1
13197,city_103,0.7598603893704947,Female,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,1,0,1
14026,city_160,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,1.0,0,Unknown,>4,0,1
19719,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,0,0
30046,city_114,0.8078432684738539,Male,1,Full time course,4,STEM,-0.,6,Public Sector,1,0,1
10446,city_11,-2.199083822003374,Unknow,0,Full time course,2,Unknown,-1.,0,Unknown,1,0,0
5907,city_149,-1.0874804561088667,Unknow,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,1,0,0
1392,city_103,0.7598603893704947,Unknow,0,no_enrollment,1,Unknown,-1.,0,Pvt Ltd,never,0,1
10348,city_103,0.7598603893704947,Male,0,no_enrollment,3,STEM,1.1,3,Pvt Ltd,>4,0,1
7957,city_152,-1.0155061374538275,Unknow,1,no_enrollment,4,STEM,0.7,0,Pvt Ltd,1,0,0
19058,city_103,0.7598603893704947,Male,0,no_enrollment,4,STEM,0.7,0,Pvt Ltd,1,0,1
19243,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,1.2,4,Unknown,1,0,1
7770,city_103,0.7598603893704947,Unknow,0,Full time course,3,STEM,-1.,8,Pvt Ltd,,0,1
15910,city_97,0.7998461219566281,Male,1,no_enrollment,3,STEM,0.7,6,Pvt Ltd,1,0,1
30486,city_30,-1.0155061374538275,Unknow,0,Full time course,0,Unknown,-0.,3,Funded Startup,1,0,0
20333,city_19,-1.1434604817294534,Female,0,no_enrollment,3,STEM,-1.,4,NGO,1,0,0
6816,city_21,-1.607294979728601,Unknow,1,Full time course,3,STEM,-1.,4,Pvt Ltd,1,0,0
26209,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,5,Pvt Ltd,1,0,1
10803,city_114,0.8078432684738539,Male,1,no_enrollment,5,STEM,1.5,0,Unknown,4,3,1
26411,city_165,0.6239088985776411,Male,0,no_enrollment,5,STEM,-1.,3,Public Sector,1,1,1
31555,city_103,0.7598603893704947,Male,1,no_enrollment,3,Business Degree,-0.,5,Pvt Ltd,2,0,1
15564,city_102,-0.16780860662779934,Male,0,no_enrollment,3,STEM,0.5,4,Pvt Ltd,2,0,0
28764,city_21,-1.607294979728601,Male,0,Full time course,2,Unknown,-1.,0,Unknown,never,1,0
14172,city_103,0.7598603893704947,Male,1,Full time course,3,Business Degree,1.5,0,Pvt Ltd,3,0,1
3068,city_21,-1.607294979728601,Male,0,Full time course,3,STEM,-1.,8,Pvt Ltd,1,0,0
27164,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,1,Pvt Ltd,1,1,1
20887,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,-0.,6,Pvt Ltd,1,0,1
27102,city_136,0.575926019474281,Male,1,no_enrollment,4,No Major,-0.,3,Pvt Ltd,1,0,0
14534,city_114,0.8078432684738539,Male,1,Part time course,2,Unknown,-0.,6,Pvt Ltd,1,0,1
9021,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,1.5,0,Funded Startup,>4,3,1
6527,city_123,-0.6956202767647602,Unknow,0,Full time course,3,Other,0.4,0,Unknown,1,2,0
7615,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,6,Pvt Ltd,>4,0,1
11392,city_103,0.7598603893704947,Male,1,no_enrollment,5,STEM,-0.,4,NGO,2,0,1
33148,city_21,-1.607294979728601,Unknow,0,no_enrollment,4,STEM,-1.,4,Pvt Ltd,2,0,0
20910,city_71,0.4719631147503342,Other,0,Full time course,3,STEM,-1.,0,Unknown,1,0,0
20269,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,0.2,0,Pvt Ltd,>4,1,1
23670,city_103,0.7598603893704947,Unknow,0,Part time course,3,STEM,-1.,0,Unknown,1,0,1
19946,city_61,0.703880363749907,Female,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,>4,0,1
29652,city_103,0.7598603893704947,Unknow,0,no_enrollment,3,Business Degree,-1.,3,Pvt Ltd,1,0,1
23770,city_143,-0.6796259837303069,Male,1,no_enrollment,4,STEM,0.1,0,Pvt Ltd,2,1,0
24340,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,-0.,6,Pvt Ltd,1,0,0
18737,city_114,0.8078432684738539,Male,1,no_enrollment,0,Unknown,-0.,4,Pvt Ltd,1,0,1
24739,city_103,0.7598603893704947,Female,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,>4,0,1
31072,city_123,-0.6956202767647602,Male,1,no_enrollment,5,STEM,1.5,3,Pvt Ltd,2,0,0
32629,city_136,0.575926019474281,Male,0,Full time course,3,STEM,-1.,0,Unknown,never,3,0
4184,city_114,0.8078432684738539,Female,1,no_enrollment,2,Unknown,-0.,4,Pvt Ltd,never,0,1
19028,city_100,0.49595455430201424,Male,0,no_enrollment,4,STEM,-0.,1,Unknown,>4,0,0
12295,city_70,-1.0155061374538275,Unknow,0,no_enrollment,1,Unknown,-1.,0,Unknown,never,0,0
17898,city_100,0.49595455430201424,Male,0,no_enrollment,1,Unknown,-1.,0,Unknown,never,3,0
25160,city_21,-1.607294979728601,Unknow,1,Part time course,4,STEM,-0.,8,Pvt Ltd,1,0,0
13000,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,>4,0,1
8849,city_23,0.5919203125087344,Male,1,no_enrollment,2,Unknown,1.5,0,Unknown,1,0,0
4773,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,7,Pvt Ltd,>4,0,1
23867,city_114,0.8078432684738539,Male,0,no_enrollment,3,Humanities,1.4,0,Unknown,4,0,1
25341,city_114,0.8078432684738539,Unknow,1,Part time course,3,STEM,0.2,0,NGO,1,-1,1
1456,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.7,0,Unknown,4,1,1
22152,city_103,0.7598603893704947,Unknow,1,Part time course,4,STEM,-1.,8,NGO,1,0,1
6560,city_23,0.5919203125087344,Female,1,no_enrollment,3,STEM,0.8,3,NGO,1,0,0
22829,city_27,0.1840658401301737,Unknow,0,no_enrollment,4,STEM,1.5,6,Pvt Ltd,>4,0,0
4745,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,0,1
22814,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Public Sector,>4,0,1
23233,city_16,0.6798889241982279,Male,0,no_enrollment,2,Unknown,-1.,0,Unknown,never,0,1
26370,city_73,-0.5676659324891333,Male,1,Part time course,3,STEM,1.5,0,Pvt Ltd,1,0,0
12695,city_179,-2.5029753896579883,Male,1,no_enrollment,4,STEM,-0.,0,Pvt Ltd,1,0,0
11888,city_16,0.6798889241982279,Male,0,Unknown,3,STEM,1.5,0,Pvt Ltd,1,0,1
319,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.5,3,Pvt Ltd,>4,0,1
2510,city_21,-1.607294979728601,Female,1,Full time course,3,STEM,-1.,3,Pvt Ltd,never,0,0
5298,city_104,0.7918489754394014,Unknow,1,no_enrollment,3,STEM,-0.,4,NGO,1,0,1
18400,city_65,-0.1838028996622527,Male,1,Part time course,4,STEM,-0.,5,Pvt Ltd,4,0,0
30849,city_21,-1.607294979728601,Male,0,no_enrollment,4,STEM,-1.,7,Pvt Ltd,1,0,0
31123,city_16,0.6798889241982279,Male,1,no_enrollment,3,Humanities,0.4,0,Unknown,1,0,1
15829,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Pvt Ltd,2,0,1
15578,city_136,0.575926019474281,Male,1,no_enrollment,3,No Major,0.5,1,Pvt Ltd,>4,0,0
4037,city_103,0.7598603893704947,Male,1,Full time course,3,STEM,1.5,3,Pvt Ltd,>4,0,1
29658,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,1,Funded Startup,2,0,1
10171,city_61,0.703880363749907,Male,1,no_enrollment,4,STEM,1.5,0,Pvt Ltd,>4,0,1
1937,city_23,0.5919203125087344,Male,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,4,0,0
7376,city_75,0.9118061731978017,Male,1,no_enrollment,3,Other,-0.,5,Pvt Ltd,2,1,1
25243,city_114,0.8078432684738539,Male,1,no_enrollment,2,Unknown,-0.,3,Pvt Ltd,1,0,1
9234,city_61,0.703880363749907,Unknow,1,no_enrollment,3,STEM,1.5,1,Pvt Ltd,3,2,1
8471,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,0,1
5367,city_160,0.7598603893704947,Female,1,no_enrollment,3,STEM,-1.,6,Pvt Ltd,2,0,1
5576,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,2,0,1
5488,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.2,3,Funded Startup,1,-1,1
18306,city_103,0.7598603893704947,Male,1,no_enrollment,2,Unknown,-0.,0,Early Stage Startup,1,0,1
2063,city_50,0.5679288729570535,Unknow,1,no_enrollment,3,STEM,-0.,8,Public Sector,1,0,0
14205,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,2,0,1
16490,city_67,0.24004586575076048,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
10560,city_36,0.5439374334053744,Male,1,no_enrollment,3,STEM,1.5,1,Pvt Ltd,>4,0,0
23064,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,7,Pvt Ltd,>4,3,1
32545,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.4,0,Early Stage Startup,1,0,1
29833,city_115,-0.28776580438619953,Female,0,no_enrollment,3,STEM,-1.,0,Unknown,never,0,0
14200,city_160,0.7598603893704947,Male,1,no_enrollment,1,Unknown,1.5,4,Pvt Ltd,1,0,1
29830,city_21,-1.607294979728601,Male,1,Part time course,3,STEM,-0.,0,Unknown,never,0,0
21423,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,Other,-1.,3,Pvt Ltd,,2,0
13869,city_114,0.8078432684738539,Male,0,no_enrollment,5,STEM,1.5,6,Public Sector,>4,0,1
28259,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,0.4,5,Pvt Ltd,2,0,1
9618,city_103,0.7598603893704947,Female,1,no_enrollment,3,Humanities,1.5,0,Unknown,>4,0,1
18209,city_128,-2.383018191899588,Male,0,Full time course,2,Unknown,-1.,0,Unknown,never,0,0
27437,city_77,0.04011720282009346,Male,1,no_enrollment,5,Business Degree,1.4,3,Pvt Ltd,1,0,0
17129,city_103,0.7598603893704947,Male,0,Full time course,4,STEM,0.5,0,Unknown,never,1,1
8349,city_116,-0.6556345441786269,Male,1,no_enrollment,4,STEM,1.1,6,Pvt Ltd,4,0,0
6179,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,2,0,1
28842,city_136,0.575926019474281,Male,0,Full time course,3,STEM,-0.,0,Unknown,1,0,0
26563,city_41,0.016125763268414313,Male,1,no_enrollment,3,STEM,-0.,7,Pvt Ltd,2,0,0
19256,city_103,0.7598603893704947,Male,0,Full time course,3,STEM,-0.,0,Pvt Ltd,1,0,1
25579,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,6,NGO,3,0,1
27521,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.1,6,Pvt Ltd,>4,1,1
31378,city_16,0.6798889241982279,Male,1,no_enrollment,4,Business Degree,1.5,6,Pvt Ltd,>4,0,1
14870,city_11,-2.199083822003374,Male,1,no_enrollment,3,STEM,1.0,6,Pvt Ltd,1,0,0
11929,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,2,0,1
14585,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-1.,8,Pvt Ltd,never,0,0
32487,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,0.1,8,Pvt Ltd,1,0,0
15593,city_90,-1.0155061374538275,Male,1,no_enrollment,3,STEM,0.5,0,Unknown,1,0,0
13170,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,0.8,3,Pvt Ltd,1,2,1
24544,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,1.5,3,Pvt Ltd,>4,0,1
11613,city_21,-1.607294979728601,Male,1,no_enrollment,4,Business Degree,-1.,1,Pvt Ltd,1,0,0
30221,city_11,-2.199083822003374,Unknow,0,Part time course,3,STEM,-1.,0,Unknown,1,0,0
28251,city_165,0.6239088985776411,Other,1,no_enrollment,3,Humanities,-1.,1,Pvt Ltd,1,0,1
4062,city_36,0.5439374334053744,Male,1,Full time course,4,STEM,-0.,6,Public Sector,4,0,0
29018,city_102,-0.16780860662779934,Male,1,no_enrollment,3,STEM,0.4,0,Unknown,>4,0,0
26433,city_67,0.24004586575076048,Unknow,1,Part time course,3,STEM,-0.,4,Pvt Ltd,1,1,0
5489,city_50,0.5679288729570535,Male,1,no_enrollment,3,No Major,0.7,0,Unknown,>4,0,0
19459,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,2,0,1
6017,city_116,-0.6556345441786269,Male,0,Full time course,3,STEM,-0.,4,Pvt Ltd,never,0,0
24261,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,8,Pvt Ltd,1,0,0
16705,city_102,-0.16780860662779934,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,2,0
16540,city_21,-1.607294979728601,Male,1,no_enrollment,4,STEM,0.8,8,Pvt Ltd,1,0,0
7508,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,6,Public Sector,4,0,1
32650,city_173,0.4239802356469741,Male,0,no_enrollment,3,Humanities,-1.,8,Pvt Ltd,1,0,0
21381,city_21,-1.607294979728601,Unknow,1,no_enrollment,4,STEM,-0.,8,Pvt Ltd,2,0,0
9487,city_21,-1.607294979728601,Male,0,Full time course,3,STEM,-0.,0,Unknown,never,1,0
9040,city_65,-0.1838028996622527,Male,0,no_enrollment,3,STEM,-1.,1,Pvt Ltd,2,0,0
12854,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,2,0,1
32495,city_64,-1.2714148260050813,Male,0,no_enrollment,3,Other,1.5,0,Unknown,1,0,0
1622,city_64,-1.2714148260050813,Other,0,Full time course,3,STEM,-0.,0,Pvt Ltd,never,0,0
15660,city_21,-1.607294979728601,Male,1,Full time course,3,STEM,-1.,1,Pvt Ltd,1,-1,0
4052,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
23279,city_46,-0.5036887603513199,Unknow,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,0,0
20286,city_103,0.7598603893704947,Female,1,Full time course,4,STEM,-0.,3,Public Sector,2,0,1
13832,city_128,-2.383018191899588,Male,1,Part time course,3,STEM,-0.,8,Pvt Ltd,1,0,0
8066,city_45,0.5199459938536943,Unknow,0,Full time course,2,Unknown,-0.,0,Unknown,3,0,0
31585,city_103,0.7598603893704947,Female,1,no_enrollment,3,STEM,1.5,5,Pvt Ltd,1,0,1
1249,city_159,0.1440801075440403,Male,1,no_enrollment,3,STEM,-0.,4,NGO,1,0,0
10843,city_16,0.6798889241982279,Female,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,>4,0,1
9706,city_136,0.575926019474281,Male,0,no_enrollment,4,STEM,-0.,4,NGO,>4,0,0
14601,city_21,-1.607294979728601,Unknow,1,Full time course,4,STEM,-1.,1,Unknown,1,0,0
5823,city_67,0.24004586575076048,Unknow,1,no_enrollment,4,STEM,0.5,0,Unknown,2,0,0
1148,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.1,3,NGO,1,2,1
31284,city_16,0.6798889241982279,Male,1,Full time course,4,STEM,1.5,8,Pvt Ltd,1,0,1
21383,city_67,0.24004586575076048,Male,0,no_enrollment,4,STEM,0.5,0,Unknown,2,1,0
32156,city_16,0.6798889241982279,Male,0,Full time course,4,STEM,0.5,3,Public Sector,1,0,1
14110,city_103,0.7598603893704947,Male,0,no_enrollment,3,STEM,-0.,8,Pvt Ltd,4,0,1
20035,city_21,-1.607294979728601,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,2,0,0
20872,city_116,-0.6556345441786269,Male,0,Full time course,2,Unknown,-0.,1,Unknown,1,0,0
14568,city_21,-1.607294979728601,Male,0,no_enrollment,4,STEM,-1.,3,Pvt Ltd,1,0,0
12115,city_114,0.8078432684738539,Male,1,no_enrollment,5,STEM,1.5,0,Unknown,>4,1,1
26440,city_45,0.5199459938536943,Male,1,Full time course,2,Unknown,-0.,1,Pvt Ltd,2,0,0
28319,city_114,0.8078432684738539,Male,1,Unknown,3,STEM,0.4,6,Pvt Ltd,1,0,1
11654,city_44,-0.7995831814887071,Female,1,Full time course,4,STEM,-0.,3,Unknown,never,0,0
22964,city_114,0.8078432684738539,Unknow,1,no_enrollment,4,STEM,1.5,3,Pvt Ltd,never,0,1
6834,city_80,0.17606869361294702,Female,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,0
15305,city_73,-0.5676659324891333,Female,0,Part time course,3,STEM,-0.,0,Unknown,1,2,0
14669,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,3,Funded Startup,1,-1,0
15978,city_103,0.7598603893704947,Male,1,no_enrollment,2,Unknown,1.5,4,Pvt Ltd,>4,3,1
32027,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,4,0,1
4806,city_114,0.8078432684738539,Male,0,no_enrollment,4,Humanities,1.1,4,Pvt Ltd,>4,0,1
23700,city_100,0.49595455430201424,Unknow,0,Full time course,5,STEM,1.5,5,Public Sector,>4,0,0
5956,city_114,0.8078432684738539,Male,0,Full time course,2,Unknown,-0.,0,Unknown,never,0,1
2441,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,1.5,6,Pvt Ltd,>4,0,1
20068,city_114,0.8078432684738539,Male,1,Part time course,3,Humanities,1.5,0,Unknown,>4,0,1
18369,city_21,-1.607294979728601,Unknow,0,no_enrollment,4,STEM,0.1,1,Public Sector,2,0,0
28121,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,>4,0,0
15061,city_136,0.575926019474281,Male,1,Full time course,4,STEM,-1.,7,Unknown,4,0,0
7443,city_173,0.4239802356469741,Male,1,no_enrollment,4,STEM,-0.,8,Pvt Ltd,1,3,0
14456,city_21,-1.607294979728601,Female,1,Full time course,3,STEM,-1.,3,Pvt Ltd,1,0,0
1864,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,4,Early Stage Startup,2,0,1
23766,city_103,0.7598603893704947,Male,0,no_enrollment,3,STEM,-0.,8,Pvt Ltd,1,3,1
13051,city_136,0.575926019474281,Male,1,Full time course,4,STEM,0.8,0,Unknown,1,0,0
25644,city_16,0.6798889241982279,Unknow,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,3,3,1
16941,city_103,0.7598603893704947,Male,1,Part time course,3,Business Degree,-0.,3,Pvt Ltd,4,0,1
30388,city_67,0.24004586575076048,Male,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,1,0,0
5861,city_104,0.7918489754394014,Male,1,no_enrollment,3,STEM,0.8,4,Pvt Ltd,>4,0,1
9840,city_114,0.8078432684738539,Male,0,Full time course,2,Unknown,-0.,0,Public Sector,1,0,1
16203,city_89,0.7998461219566281,Male,1,no_enrollment,3,STEM,-0.,0,Pvt Ltd,1,0,1
23986,city_128,-2.383018191899588,Male,0,no_enrollment,4,STEM,-1.,0,Unknown,1,0,0
6889,city_28,0.9118061731978017,Male,1,no_enrollment,4,STEM,0.4,1,Pvt Ltd,1,1,1
3658,city_16,0.6798889241982279,Male,1,no_enrollment,2,Unknown,0.2,3,Pvt Ltd,1,0,1
4004,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,-1.,0,Funded Startup,1,0,1
14620,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,1.5,4,Pvt Ltd,>4,0,1
18979,city_114,0.8078432684738539,Unknow,1,no_enrollment,4,STEM,0.5,3,Pvt Ltd,1,1,1
25101,city_21,-1.607294979728601,Unknow,0,Full time course,4,STEM,-1.,7,Pvt Ltd,1,3,0
10873,city_114,0.8078432684738539,Male,0,Full time course,2,Unknown,-1.,0,Unknown,never,0,1
24570,city_16,0.6798889241982279,Male,1,no_enrollment,3,Humanities,1.5,8,Pvt Ltd,>4,0,1
25051,city_103,0.7598603893704947,Male,0,Full time course,3,STEM,-0.,0,Unknown,4,0,1
22366,city_90,-1.0155061374538275,Male,1,Part time course,4,STEM,0.4,3,Funded Startup,1,0,0
